"method","mis_type","rho","n","convergence_rate","MSPE_mean","MSPE_MCSE","beta_MSE_mean","beta_MSE_MCSE","beta_SSE_mean","beta_SSE_MCSE","intercept_MSE_mean","intercept_MSE_MCSE","Var_a_hat_mean","Var_a_hat_MCSE","Var_b_hat_mean","Var_b_hat_MCSE","Var_e_hat_mean","Var_e_hat_MCSE","Var_a_MSE_mean","Var_a_MSE_MCSE","Var_b_MSE_mean","Var_b_MSE_MCSE","Var_e_MSE_mean","Var_e_MSE_MCSE","G_MSE_mean","G_MSE_MCSE","selected_K_mean","selected_K_MCSE","runtime_mean","runtime_MCSE","iterations_mean","iterations_MCSE","group_ARI_mean","group_ARI_MCSE","case","R_setting","Var_a_setting","file"
"KM","contam",0.25,50,1,9.46068910139943,0.0491090822743126,0.00125318509155802,3.61736259885981e-05,0.0626592545779012,0.0018086812994299,0.0554830094403946,0.0111703001528215,0.000147755100651334,4.7612969167459e-07,NA,NA,9.37457034777661,0.0310345211165871,0.249852266742027,4.75987999282139e-07,NA,NA,0.187496878979353,0.0271023873596774,NA,NA,2,0,546.13608,19.8514735291834,16.98,0.02,-6.83327115621782e-05,4.73689911156045e-05,7,10,0.5,"RI_case7_R10_vara0.5_contam_rho25.rds"
"LM","contam",0.25,50,1,9.46068929436731,0.0491090812564218,0.00125318516366891,3.61736386867423e-05,0.0626592581834457,0.00180868193433711,0.0554830249572292,0.011170301974521,0,0,NA,NA,9.37442339311596,0.0310340925708545,0.25,0,NA,NA,0.187385507495591,0.0270932604242185,NA,NA,1,0,0.0106600000000164,0.000571149932047041,1,0,NA,NA,7,10,0.5,"RI_case7_R10_vara0.5_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.22439397321581,0.038289466538995,0.00123184089711081,3.67393760968867e-05,0.0615920448555407,0.00183696880484433,0.0546497679790012,0.0137560715289949,0.2335455839148,0.0143819387026206,NA,NA,9.14160664624892,0.0196496926643358,0.0811331237327555,0.00700943574717289,NA,NA,0.0389718529302059,0.00697460955589289,NA,NA,10,0,0.0745600000002643,0.00250014856695611,6.7,0.196396101212393,0.574747545000269,0.00158701924397907,7,10,0.5,"RI_case7_R10_vara0.5_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.03667154847584,0.0330178038215214,0.00120854894080508,3.75242410195935e-05,0.0604274470402541,0.00187621205097967,0.0551380909973979,0.0139507043463028,0.419712308908932,0.0257690093069578,NA,NA,8.94945616452789,0.0167080997164787,0.0389841635331765,0.00592131270534342,NA,NA,0.0162335485148855,0.00259631424384428,NA,NA,10,0,0.0634600000003744,0.00237284123155337,5.56,0.146133849743365,1,0,7,10,0.5,"RI_case7_R10_vara0.5_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.89403407693835,0.0721621461620436,0.00132187779981015,3.88337987281066e-05,0.0660938899905075,0.00194168993640533,0.294247330026463,0.0687254841146856,1.27467810204577,0.0962104923862521,NA,NA,9.8072841866334,0.0588646108546179,1.4048192880441,0.143579265833321,NA,NA,0.82149483613057,0.109311396165256,NA,NA,6,0,0.0506999999994878,0.0012196520079788,4.5,0.0868966075756888,0.397994360772064,0.00756880783343886,7,10,2.25,"RI_case7_R10_vara2.25_contam_rho25.rds"
"CIRG","contam",0.25,50,1,11.1608293607901,0.149254209445235,0.00357885997923319,0.000316992593099067,0.17894299896166,0.0158496296549533,0.244221987903873,0.0493911316312957,0.534575623252959,0.0776145044175067,NA,NA,10.5524743995872,0.125018036113634,3.23785734584076,0.222305567634896,NA,NA,3.17602271970531,0.482230245463142,NA,NA,5.56,0.620835513396163,186.71604,41.3954270328671,10.48,0.708110449127299,-0.000103694594112692,0.000127730158434281,7,10,2.25,"RI_case7_R10_vara2.25_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.88695029720165,0.0717275593173738,0.00132052777288267,3.88626293714651e-05,0.0660263886441337,0.00194313146857326,0.223189081235476,0.0611917167502703,1.06618254126645,0.0647761556801849,NA,NA,9.80668864621864,0.0586017722818563,1.60702534249284,0.140705338315996,NA,NA,0.819020789952206,0.108901485244228,NA,NA,9.38,0.098519655140381,0.222420000000275,0.00810905716856674,4.56,0.0910707282886242,0.561052779447045,0.00347543569041541,7,10,2.25,"RI_case7_R10_vara2.25_contam_rho25.rds"
"KM","contam",0.25,50,1,10.9818854544003,0.142359901976446,0.0014414527748497,4.08973821808116e-05,0.0720726387424847,0.00204486910904058,0.23913332752214,0.0488602674281651,0.000160782935890639,1.03071404814526e-06,NA,NA,10.8778580338735,0.127911220858608,5.0617765026917,4.63788026057666e-06,NA,NA,4.32805353603857,0.554760005991168,NA,NA,2,0,378.738059999999,15.0783212454148,18.08,0.110064915910047,-6.83327115621782e-05,4.73689911156045e-05,7,10,2.25,"RI_case7_R10_vara2.25_contam_rho25.rds"
"LM","contam",0.25,50,1,10.9818856139904,0.142359871782264,0.00144145290158495,4.08973905794965e-05,0.0720726450792476,0.00204486952897482,0.239133355101309,0.0488602706761576,0,0,NA,NA,10.8776981216511,0.127910268528904,5.0625,0,NA,NA,4.32744103901388,0.554715643486082,NA,NA,1,0,0.0102200000004086,0.00168989554089694,1,0,NA,NA,7,10,2.25,"RI_case7_R10_vara2.25_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.88698852093803,0.0717429760784418,0.00132051699205232,3.88558701248658e-05,0.0660258496026162,0.00194279350624329,0.223341941696708,0.0579776248729768,1.06002924307501,0.0628034829366665,NA,NA,9.80743125765952,0.0585937137029572,1.60929999831647,0.138510200857989,NA,NA,0.820173176835338,0.10898140327161,NA,NA,10,0,0.0362000000002445,0.000903507902957185,4.58,0.0951475760305526,0.574747545000269,0.00158701924397907,7,10,2.25,"RI_case7_R10_vara2.25_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.03671041461009,0.0330765702628954,0.00120878144395554,3.75574859691392e-05,0.0604390721977767,0.00187787429845696,0.229334353904998,0.0601609618860834,1.8918419895761,0.111200057181106,NA,NA,8.94950124993201,0.0167028502235205,0.73418434356778,0.107865317827348,NA,NA,0.0162203988323077,0.00259495037646898,NA,NA,10,0,0.0339400000002934,0.000840995522843569,4.2,0.0571428571428571,1,0,7,10,2.25,"RI_case7_R10_vara2.25_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.25373377721966,0.0327619873144292,0.00116868967798108,3.32135011909073e-05,0.0584344838990539,0.00166067505954537,0.0478531826627478,0.00953361833228052,0.402269263053997,0.0237633686113926,NA,NA,9.14843664356494,0.0186174193105475,0.037221483644294,0.00670980653787722,NA,NA,0.0390172439402791,0.00634114232660882,NA,NA,7,0,0.0658599999998114,0.00163182882270657,5.92,0.153436818081115,0.262343709904927,0.00497333168487224,7,20,0.5,"RI_case7_R20_vara0.5_contam_rho25.rds"
"CIRG","contam",0.25,50,1,9.62360480696853,0.0491553394574143,0.00243139600872909,0.000208590138893705,0.121569800436454,0.0104295069446853,0.0395633639324535,0.00696732979802249,0.311460123926993,0.0501439490449776,NA,NA,9.21509805938525,0.0416945086225411,0.158753650535065,0.0153439672729214,NA,NA,0.131450345565784,0.02052835554903,NA,NA,5.28,0.491594656320071,157.892059999999,25.0831001556159,11.78,0.926829134683389,1.28935091412453e-05,0.000100649488592626,7,20,0.5,"RI_case7_R20_vara0.5_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.2500345557037,0.0325539877673626,0.00116794946404105,3.32101308283036e-05,0.0583974732020526,0.00166050654141518,0.0297622340423806,0.00516442170121843,0.304250867309683,0.0171077733598759,NA,NA,9.15514128236792,0.0186262268363895,0.0526588425063223,0.00548010468818946,NA,NA,0.0410686974766345,0.00657201244777795,NA,NA,14.16,0.246377841569258,0.339959999999555,0.00828970150377222,6.94,0.16265651802846,0.451471515680272,0.00890987283726302,7,20,0.5,"RI_case7_R20_vara0.5_contam_rho25.rds"
"KM","contam",0.25,50,1,9.49643082669358,0.0400900442856346,0.00120665710759872,3.39315916507829e-05,0.0603328553799361,0.00169657958253915,0.0360188389630821,0.00655735828876406,0.000148590364925145,4.32985832429449e-07,NA,NA,9.42794964957556,0.0271245821679062,0.249851431723358,4.32857125325102e-07,NA,NA,0.219192307503233,0.0241935800805646,NA,NA,2,0,395.61348,14.6592719410839,17,0,3.69043865776498e-06,3.81123605473045e-05,7,20,0.5,"RI_case7_R20_vara0.5_contam_rho25.rds"
"LM","contam",0.25,50,1,9.49643081593734,0.0400900693800696,0.00120665673218299,3.39315183399035e-05,0.0603328366091494,0.00169657591699518,0.0360188414792914,0.00655735927435428,0,0,NA,NA,9.42780211290471,0.0271241359105251,0.25,0,NA,NA,0.219064866501478,0.0241853413234832,NA,NA,1,0,0.00781999999977415,0.00025981154858855,1,0,NA,NA,7,20,0.5,"RI_case7_R20_vara0.5_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.24999706882349,0.0326931307596069,0.00116877961344431,3.32475447306235e-05,0.0584389806722153,0.00166237723653118,0.0288034728223303,0.00621262756669229,0.26676013313304,0.014613634092901,NA,NA,9.16127998255445,0.0186101592604629,0.064865192264776,0.00570296995152429,NA,NA,0.0429817961300522,0.0067746863629109,NA,NA,20,0,0.0686400000011781,0.00250285714304705,8.04,0.185075825608019,0.569457397804223,0.000945251283675142,7,20,0.5,"RI_case7_R20_vara0.5_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.04815674467664,0.0310502693419794,0.0011507453082157,3.47017369516042e-05,0.0575372654107851,0.00173508684758021,0.0296571501064559,0.00668926883509566,0.479414672161767,0.0254102391323676,NA,NA,8.94968091880441,0.0164891439359358,0.0320620881076487,0.00792880064099189,NA,NA,0.0158547114516284,0.00263535615926372,NA,NA,20,0,0.0572800000020652,0.00217837985097142,6.56,0.148900733951947,1,0,7,20,0.5,"RI_case7_R20_vara0.5_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.98520149949514,0.0555755956382686,0.00125733820617486,3.42450565255594e-05,0.062866910308743,0.00171225282627797,0.195949430412544,0.0446773438393243,1.73100415964782,0.0995446128990858,NA,NA,9.87757151601116,0.0476050907913322,0.754904050207076,0.132676942061021,NA,NA,0.881177754507417,0.0937164563379914,NA,NA,7,0,0.057259999999369,0.00250009142693499,4.54,0.086708519459963,0.272395273171415,0.00397159951559848,7,20,2.25,"RI_case7_R20_vara2.25_contam_rho25.rds"
"CIRG","contam",0.25,50,1,11.2839916021785,0.11108398058333,0.00293766933326535,0.000249862957933709,0.146883466663268,0.0124931478966855,0.158988233359142,0.0287026360102037,0.390521037924065,0.0628136019467429,NA,NA,10.8211869622048,0.106852599154124,3.65099389128967,0.201488628601545,NA,NA,3.87617837065826,0.436325581391764,NA,NA,5.46,0.578675475653193,148.792,22.6284633249403,11.12,0.72766890878773,0.000128297547514305,9.73053346818168e-05,7,20,2.25,"RI_case7_R20_vara2.25_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.97420342945177,0.0547796029088301,0.00125361784511749,3.39670419240821e-05,0.0626808922558745,0.0016983520962041,0.129321473064887,0.0265996082670575,1.33130571954205,0.0711456397740882,NA,NA,9.87928282680269,0.0473049332658479,1.09202258183051,0.106613580899122,NA,NA,0.882788368363165,0.0931616783233504,NA,NA,15.02,0.261065321405997,0.35991999999882,0.00967238189030975,4.76,0.0928461531958396,0.483039023744578,0.00707770735054796,7,20,2.25,"RI_case7_R20_vara2.25_contam_rho25.rds"
"KM","contam",0.25,50,1,11.1431687441982,0.107775342060168,0.00142257108633025,4.03307749876351e-05,0.0711285543165123,0.00201653874938175,0.155186853174743,0.0284234721814463,0.000162885832088694,8.89465152412494e-07,NA,NA,11.0731233504394,0.10056831986888,5.06176704032616,4.00230020923631e-06,NA,NA,4.79342578723819,0.460344350963457,NA,NA,2,0,389.102159999998,15.3438270761615,18.2,0.0808122035641769,3.69043865776498e-06,3.81123605473045e-05,7,20,2.25,"RI_case7_R20_vara2.25_contam_rho25.rds"
"LM","contam",0.25,50,1,11.1431687534444,0.107775382197576,0.00142257065271988,4.03307289526624e-05,0.071128532635994,0.00201653644763312,0.155186860838555,0.0284234732922181,0,0,NA,NA,11.0729616120046,0.100567456267198,5.0625,0,NA,NA,4.79274669458744,0.460307963047603,NA,NA,1,0,0.00880000000062864,0.000979795896926124,1,0,NA,NA,7,20,2.25,"RI_case7_R20_vara2.25_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.97266089317403,0.054670350455052,0.00125412121834794,3.38022663370475e-05,0.0627060609173972,0.00169011331685238,0.117667056578651,0.025273889755347,1.19525629738684,0.0577220360693017,NA,NA,9.88328193155317,0.0472819790740775,1.27574411715341,0.101033433975686,NA,NA,0.88973066232122,0.0935442156342209,NA,NA,20,0,0.0446400000000722,0.00167983478289683,5.14,0.0700437181264644,0.569457397804223,0.000945251283675142,7,20,2.25,"RI_case7_R20_vara2.25_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.04953377594189,0.0311275345373414,0.00115116247683962,3.48240651680181e-05,0.0575581238419812,0.00174120325840091,0.119387785885358,0.0261622343071311,2.13916914617795,0.104181613239133,NA,NA,8.9497086506467,0.0164916308070456,0.544120096477227,0.144827015486634,NA,NA,0.0158559402668943,0.00264188467659762,NA,NA,20,0,0.0433000000013271,0.00165152990303338,5,0.0494871659305394,1,0,7,20,2.25,"RI_case7_R20_vara2.25_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.29622539347984,0.0328764020864539,0.00124552494410126,3.16186959867196e-05,0.0622762472050628,0.00158093479933598,0.0240920287717496,0.00485742801071192,0.519830152625015,0.0195128348538047,NA,NA,9.11004193900731,0.0186076727729095,0.0190500204306923,0.00443171082574229,NA,NA,0.0290752571556482,0.00569047706413654,NA,NA,10,0,0.0716600000008475,0.00229811102547751,6.72,0.219535688140555,0.180895314264681,0.00273052699834558,7,50,0.5,"RI_case7_R50_vara0.5_contam_rho25.rds"
"CIRG","contam",0.25,50,1,9.63390435360264,0.0426708492107981,0.00261068773850436,0.000200482893071528,0.130534386925218,0.0100241446535764,0.0444012119328949,0.0260928415680066,0.394353045658419,0.0842773368439732,NA,NA,9.2077682232956,0.038769851276959,0.359192084731766,0.207581434369392,NA,NA,0.116819601645247,0.0197167117814284,NA,NA,4.66,0.464766783737076,150.017840000001,26.0667465844092,11.84,1.15964808173402,-9.26315994072883e-06,6.05065514312073e-05,7,50,0.5,"RI_case7_R50_vara0.5_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.39206950496006,0.0334661629849149,0.00125859222407626,3.16490852934236e-05,0.0629296112038132,0.00158245426467118,0.121342909128038,0.0247415967800952,0.58862518314489,0.0444252528424468,NA,NA,9.26317199584497,0.0203454777256434,0.104560974503116,0.0326043042089476,NA,NA,0.0895424841273734,0.012040840844047,NA,NA,5.52,0.299986394249296,0.682099999999336,0.0123787259904375,6.14,0.110693546444632,0.0198629259129706,0.00226885838529439,7,50,0.5,"RI_case7_R50_vara0.5_contam_rho25.rds"
"KM","contam",0.25,50,1,9.51489586978099,0.0351456195605544,0.00128454206810636,3.29221776492126e-05,0.0642271034053181,0.00164610888246063,0.0153187802659306,0.00301528167811772,0.000148131404647706,3.7799039783978e-07,NA,NA,9.4215416988399,0.0237717989711598,0.249851890545266,3.77877771658842e-07,NA,NA,0.205387226750766,0.0230730794894176,NA,NA,2,0,366.75924,13.2541040746815,17,0,-5.29399019563174e-05,2.50038754576783e-05,7,50,0.5,"RI_case7_R50_vara0.5_contam_rho25.rds"
"LM","contam",0.25,50,1,9.51489614190141,0.0351456142284419,0.00128454211596364,3.29221631445302e-05,0.0642271057981821,0.00164610815722651,0.0153187861740394,0.00301528454381108,0,0,NA,NA,9.42139409591159,0.0237714260269444,0.25,0,NA,NA,0.20526193814152,0.0230658567121747,NA,NA,1,0,0.00772000000055414,0.000271112598205816,1,0,NA,NA,7,50,0.5,"RI_case7_R50_vara0.5_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.285602139051,0.032853225405903,0.00124689471832131,3.19570013043803e-05,0.0623447359160653,0.00159785006521901,0.0130458446673097,0.00295617826569888,0.268973747677949,0.0100811870909905,NA,NA,9.15547207274543,0.0186736481992703,0.0583530155869859,0.00449828113504709,NA,NA,0.0412581171201956,0.00714398885707124,NA,NA,50,0,0.0975799999991432,0.0044175059914384,12.46,0.304000537056454,0.565009465732287,0.000990438950699169,7,50,0.5,"RI_case7_R50_vara0.5_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.07670493974618,0.0318784758971286,0.00120800944152795,3.20773964617782e-05,0.0604004720763975,0.00160386982308891,0.0110017211670118,0.0024838600270037,0.478117628018276,0.0155394197419504,NA,NA,8.9500003508602,0.0164343513666658,0.0123110429334559,0.0025516859844,NA,NA,0.0157342722514114,0.00260566111123822,NA,NA,50,0,0.0732400000008056,0.0024711494473786,9.18,0.191001656152666,1,0,7,50,0.5,"RI_case7_R50_vara0.5_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.31270935466197,0.0369438794262836,0.0020512775643046,6.40525693609999e-05,0.10256387821523,0.00320262846805,0.0683637524081461,0.0156141885852904,0.295201597355998,0.0215738905293562,NA,NA,9.13840929421486,0.0200135190449571,0.0647485906015945,0.00720309408022178,NA,NA,0.0387836390086354,0.00701892007219028,NA,NA,6,0,0.0620600000000513,0.00191543888508106,5.66,0.141738477197857,0.399137388511064,0.00744584182323276,8,10,0.5,"RI_case8_R10_vara0.5_contam_rho25.rds"
"CIRG","contam",0.25,50,1,9.61306704488701,0.0549567247270313,0.00218384540602779,6.14432845315511e-05,0.109192270301389,0.00307216422657756,0.0553435303310566,0.0111944997909934,0.0297255925273366,0.00635293431392392,NA,NA,9.35326402741328,0.0327131915827605,0.223135647269219,0.00553788514388076,NA,NA,0.177232965337239,0.0274904837814243,NA,NA,5.08,0.760150361065869,191.7743,35.4259372951428,20.44,1.96773152308408,0.000132344732209745,0.000223841178840022,8,10,0.5,"RI_case8_R10_vara0.5_contam_rho25.rds"
"CPF","contam",0.25,50,1,9.31098035990759,0.0370185071279124,0.00205252040752577,6.41314477433757e-05,0.102626020376289,0.00320657238716879,0.0585251876274092,0.015127917153306,0.24030327645125,0.0151177665811722,NA,NA,9.14128976578292,0.0199593686882937,0.0786411846756932,0.0070762928655115,NA,NA,0.0394832414383204,0.00708912094171035,NA,NA,9.42,0.0861417910381791,0.249859999999997,0.00827496889443049,6.52,0.176681426671318,0.553823776604325,0.00486435420599181,8,10,0.5,"RI_case8_R10_vara0.5_contam_rho25.rds"
"KM","contam",0.25,50,1,9.558427625507,0.0473366725270425,0.00211945113172092,6.38405415040913e-05,0.105972556586046,0.00319202707520456,0.0554635213000915,0.0111559117541374,0.000456905943893375,0.000201853901102573,NA,NA,9.37353476653886,0.0315513990584348,0.24954529932402,0.000200330133226077,NA,NA,0.188307270157929,0.0276347534020682,NA,NA,2,0,266.89826,9.84793351180366,19.54,0.871409835864168,1.15440349267755e-05,6.74031590866551e-05,8,10,0.5,"RI_case8_R10_vara0.5_contam_rho25.rds"
"LM","contam",0.25,50,1,9.55375978873395,0.0473413577916528,0.00211660459973424,6.37663798675515e-05,0.105830229986712,0.00318831899337757,0.0554591630968498,0.0111582239573232,0,0,NA,NA,9.37358545103925,0.0315492040659383,0.25,0,NA,NA,0.188338350810716,0.0276321549259738,NA,NA,1,0,0.00996000000006156,0.00126747700541534,1,0,NA,NA,8,10,0.5,"RI_case8_R10_vara0.5_contam_rho25.rds"
"OBS","contam",0.25,50,1,9.31089773842148,0.0370198939144143,0.00205256570314856,6.41624998443371e-05,0.102628285157428,0.00320812499221686,0.0546300733434507,0.0137061634287227,0.232096650503792,0.0143076978684886,NA,NA,9.14196291580042,0.0199771212754005,0.0818030053677891,0.00699249600146879,NA,NA,0.039708652810708,0.0071284306640352,NA,NA,10,0,0.0525200000000865,0.00179642274920555,6.7,0.196396101212393,0.574747545000269,0.00158701924397907,8,10,0.5,"RI_case8_R10_vara0.5_contam_rho25.rds"
"ORACLE","contam",0.25,50,1,9.12207367356149,0.032397963086095,0.00200631023853318,6.45599517903149e-05,0.100315511926659,0.00322799758951574,0.0549736661134772,0.013870460263636,0.418116535417117,0.0257969714927893,NA,NA,8.95010502408972,0.0163928037372763,0.0393136049438857,0.00588816252895609,NA,NA,0.0156569853251614,0.00252926125640833,NA,NA,10,0,0.0432799999999463,0.000965122388360682,5.58,0.145938203304253,1,0,8,10,0.5,"RI_case8_R10_vara0.5_contam_rho25.rds"
"BLM","contam",0.25,50,1,9.981480160732,0.0700328502243792,0.00219874253525116,6.42611856340109e-05,0.109937126762558,0.00321305928170054,0.297810184565862,0.0685406954449721,1.26786737726435,0.0946353160465735,NA,NA,9.80744610177456,0.0595600570835708,1.40342079776012,0.142455797074829,NA,NA,0.825791826861048,0.111021811509475,NA,NA,6,0,0.0494599999998172,0.000620868384647902,4.54,0.091294544620974,0.400042200757435,0.0074475955778389,8,10,2.25,"RI_case8_R10_vara2.25_contam_rho25.rds"
"CIRG","contam",0.25,50,1,11.1265190468231,0.138753682674877,0.00253004216736239,6.72259227880249e-05,0.126502108368119,0.00336129613940125,0.239500289313912,0.0487704514869437,0.0307541075875178,0.00680107199908703,NA,NA,10.8527537343558,0.128723950056495,4.92731880542618,0.0296219902283252,NA,NA,4.24461931075847,0.554894537961665,NA,NA,4.98,0.735396602701771,157.77402,33.4287375761498,23.3,3.66408381510053,9.7134157321412e-05,0.000245375845278687,8,10,2.25,"RI_case8_R10_vara2.25_contam_rho25.rds"
